"BehaviorSpace results (NetLogo 6.2.2)"
"IdeoEpiChamberAvowal.nlogo"
"IncongruentPnOyyy"
"04/13/2022 10:14:30:958 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-49","49","-49","49"
"[run number]","max-motivated-bias","StartType","small-world?","motivated-bias","layout?","[step]","count turtles","count links","average-bubble","Yes.vlib","Yes.lib","Yes.m","Yes.con","Yes.vcon","No.vlib","No.lib","No.m","No.con","No.vcon"
"190","0","PnOyyy","true","0","false","6","200","2146","0.6285092311018903","1","1","1","1","1","0","0","0","0","0"
"188","0","PnOyyy","true","0","false","9","200","2186","0.6257438200641465","1","0.825","0.8857142857142857","0.95","1","0","0.175","0.11428571428571428","0.05","0"
"193","0","PnOyyy","true","0","false","5","200","2181","0.621993865918732","1","1","1","1","1","0","0","0","0","0"
"195","0","PnOyyy","true","0","false","7","200","2152","0.6312232669025679","1","1","1","1","1","0","0","0","0","0"
"191","0","PnOyyy","true","0","false","6","200","2186","0.6190523796885332","1","1","1","1","1","0","0","0","0","0"
"192","0","PnOyyy","true","0","false","19","200","2160","0.6202961538771268","1","1","1","1","1","0","0","0","0","0"
"197","0","PnOyyy","true","0","false","9","200","2152","0.6099175470622952","0.6111111111111112","0.8421052631578947","0.8857142857142857","0.9523809523809523","1","0.3888888888888889","0.15789473684210525","0.11428571428571428","0.047619047619047616","0"
"196","0","PnOyyy","true","0","false","6","200","2169","0.6201181845828625","1","1","1","1","1","0","0","0","0","0"
"198","0","PnOyyy","true","0","false","3","200","2170","0.625357965144034","1","1","1","1","1","0","0","0","0","0"
"201","0","PnOyyy","true","0","false","6","200","2202","0.6109261829791145","1","1","1","1","1","0","0","0","0","0"
"200","0","PnOyyy","true","0","false","16","200","2172","0.6307497396157735","1","1","1","1","1","0","0","0","0","0"
"194","0","PnOyyy","true","0","false","9","200","2170","0.6191569024359592","1","1","1","1","1","0","0","0","0","0"
"202","0","PnOyyy","true","0","false","6","200","2152","0.6296865426705155","1","1","1","1","1","0","0","0","0","0"
"199","0","PnOyyy","true","0","false","12","200","2150","0.6272133389319186","1","1","1","1","1","0","0","0","0","0"
"204","0","PnOyyy","true","0","false","6","200","2182","0.616363872164058","1","1","1","1","1","0","0","0","0","0"
"206","0","PnOyyy","true","0","false","5","200","2192","0.6231205207103044","1","1","1","1","1","0","0","0","0","0"
"203","0","PnOyyy","true","0","false","10","200","2155","0.6185865609909148","1","1","1","1","1","0","0","0","0","0"
"205","0","PnOyyy","true","0","false","6","200","2184","0.6263767498932911","1","1","1","1","1","0","0","0","0","0"
"208","0","PnOyyy","true","0","false","6","200","2142","0.6248021058383795","1","1","1","1","1","0","0","0","0","0"
"210","0","PnOyyy","true","0","false","5","200","2148","0.6163516059772656","1","1","1","1","1","0","0","0","0","0"
"209","0","PnOyyy","true","0","false","6","200","2169","0.6278820123424544","1","1","1","1","1","0","0","0","0","0"
"207","0","PnOyyy","true","0","false","4","200","2156","0.6116767907783078","1","1","1","1","1","0","0","0","0","0"
"212","0","PnOyyy","true","0","false","6","200","2167","0.6171443859946466","1","1","1","1","1","0","0","0","0","0"
